ticker,company_name,sector,industry,market_type,exchange,price,market_cap,pe_ratio,peg_ratio,pb_ratio,ps_ratio,dividend_yield,beta,profit_margin,operating_margin,roa,roe,ev_to_ebitda,debt_to_equity,current_ratio,revenue_growth_3yr,earnings_growth_3yr,shares_outstanding,avg_return_1yr,volatility_1yr,sharpe_ratio,max_drawdown,esg_score
MTU,MTU Pharmaceuticals,Financial Services,Wealth Management,Large Cap,NYSE,146.21,276.8803055481,12.26,1.55,2.21,10.01,1.82,0.7895592722422655,11.54,16.09,5.46,27.64,8.04,1.35,0.8,6.45,7.9,1893716610,10.69,12.25,0.71,-30.44,44.44
HZYS,HZYS Systems,Technology,Hardware,Large Cap,NASDAQ,616.3,1369.9835116733998,27.57,,0.88,4.4,4.5,1.633331018296944,44.0,47.79,18.2,92.52,21.37,0.65,2.39,-12.93,-12.13,2222916618,-0.79,27.03,-0.1,-60.18,71.94
ECTQL,ECTQL Group,Financial Services,Insurance,Large Cap,NASDAQ,187.01,1050.06459771636,36.71,5.0,5.64,3.13,2.79,0.8140232483450794,24.8,30.92,7.53,32.89,11.18,1.18,1.14,-0.05,1.0,5615018436,0.14,14.41,-0.13,-26.23,81.63
TBV,TBV Energy,Technology,Hardware,Large Cap,NYSE,419.04,3379.6101807201603,28.68,4.6,3.59,4.77,3.49,1.295151304522911,14.02,11.84,7.29,23.3,8.87,1.37,1.18,3.67,6.23,8065125479,9.72,23.01,0.34,-36.11,69.27
QRI,QRI Inc.,Real Estate,Office REITs,Large Cap,NYSE,321.66,410.28920021898006,-33.03,,5.27,6.81,1.23,0.7165874269329459,21.97,26.12,10.94,45.52,14.18,2.09,1.82,-5.99,-6.9,1275536903,14.9,7.85,1.64,-12.11,59.99
EKJ,EKJ Solutions,Materials,Chemicals,Large Cap,NASDAQ,198.24,596.0277109752001,18.04,1.78,7.93,3.99,0.65,0.6246640853168015,7.6,14.22,3.89,17.48,21.75,1.28,1.45,12.48,10.16,3006596605,14.25,9.41,1.3,-17.02,37.51
RECIK,RECIK Energy,Financial Services,Payment Processing,Large Cap,NASDAQ,200.24,2236.65783427416,31.96,3.92,5.93,4.66,0.0,1.5214987143168082,33.33,38.92,19.4,46.94,24.55,1.74,1.3,6.55,8.16,11169885309,12.9,22.05,0.49,-34.27,70.95
RFXYZ,RFXYZ Systems,Financial Services,Payment Processing,Large Cap,NASDAQ,35.0,94.03742362,24.22,3.06,6.83,8.4,1.87,1.3,20.57,27.38,12.3,33.94,22.32,1.84,0.83,9.3,7.91,2686783532,-8.71,21.51,-0.5,-40.68,66.24
ORLJF,ORLJF Brands,Technology,IT Services,Large Cap,NYSE,738.18,6771.94305719076,45.19,1.37,9.0,6.6,1.93,1.5372902338701329,29.59,28.18,6.16,64.57,27.82,0.65,3.32,30.79,33.04,9173837082,8.36,22.54,0.28,-40.65,83.08
UIQB,UIQB Group,Materials,Gold,Large Cap,NYSE,158.2,655.253653474,21.5,5.0,7.1,9.15,0.65,0.8582833167286349,21.45,21.41,4.34,21.88,17.04,1.07,2.46,0.53,1.35,4141932070,-5.69,11.06,-0.7,-31.79,70.85
HPP,HPP Pharmaceuticals,Financial Services,Wealth Management,Large Cap,NYSE,378.19,407.28339389077,99.48,3.77,3.8,11.33,0.0,0.77310897045521,23.73,29.74,7.17,24.27,12.5,2.9,1.8,28.27,26.4,1076927983,25.18,14.08,1.65,-40.13,61.79
CQE,CQE Brands,Technology,Cloud Computing,Large Cap,NASDAQ,329.25,2364.844494012,30.68,5.0,5.11,1.47,4.56,1.7873029727952878,45.5,45.51,13.16,48.63,18.34,1.04,3.76,-0.49,0.51,7182519344,-14.11,31.42,-0.51,-72.69,72.03
RFKQ,RFKQ Pharmaceuticals,Financial Services,Payment Processing,Large Cap,NASDAQ,58.72,543.96694967632,73.83,3.5,6.42,1.87,0.0,1.1944247185426544,29.78,31.4,6.15,35.89,27.59,1.12,1.41,23.66,21.08,9263742331,-3.85,19.13,-0.31,-35.12,57.76
YANKH,YANKH Brands,Healthcare,Medical Devices,Large Cap,NYSE,87.79,661.9099648651601,-19.41,,4.93,2.52,4.21,1.2026301807315418,5.86,9.0,3.45,13.02,5.35,0.48,0.95,0.33,-0.14,7539696604,2.35,15.31,0.02,-44.18,67.09
FBBW,FBBW Systems,Financial Services,Wealth Management,Large Cap,NASDAQ,405.09,2221.8437087550897,23.35,5.0,7.29,7.95,1.34,0.7494387414225285,24.85,25.46,10.97,44.96,10.14,1.05,1.27,2.06,4.59,5484815001,-6.58,13.51,-0.64,-30.11,57.51
BUZT,BUZT Systems,Healthcare,Life Sciences Tools,Large Cap,NASDAQ,573.64,5617.05942156584,26.39,3.68,7.94,3.4,0.0,0.9403090318719197,27.89,28.69,8.39,50.7,8.57,1.46,3.08,4.91,7.18,9791959106,-0.84,12.78,-0.22,-36.3,73.77
OOFN,OOFN Group,Financial Services,Payment Processing,Large Cap,NYSE,248.31,1202.70963510819,22.05,2.68,1.48,2.83,2.2,1.1560253600529211,13.06,19.91,5.74,32.32,10.67,1.47,1.82,6.19,8.22,4843581149,-3.64,20.98,-0.27,-47.01,47.66
LXWPK,LXWPK Inc.,Technology,Consumer Electronics,Large Cap,NASDAQ,215.15,3221.3140861570505,77.97,3.86,2.54,3.62,1.49,1.6780534216226777,12.77,13.01,4.0,29.17,22.59,1.41,2.0,23.19,20.22,14972410347,16.66,26.17,0.56,-70.17,64.01
TKO,TKO Solutions,Real Estate,Storage REITs,Large Cap,NYSE,383.85,547.30562433165,38.86,,7.55,6.35,3.29,0.9848208805429396,28.03,33.85,7.88,54.47,5.56,2.41,2.08,-5.66,-5.59,1425832029,5.22,12.96,0.25,-34.97,61.04
OTZQ,OTZQ Group,Financial Services,Investment Banking,Large Cap,NASDAQ,559.78,6186.234351149319,-33.97,,2.58,4.34,3.67,0.8330152731491136,11.44,12.25,6.55,13.74,16.08,2.77,1.9,-5.2,-4.85,11051188594,-1.32,11.06,-0.3,-32.75,85.67
YYWN,YYWN Solutions,Financial Services,Wealth Management,Large Cap,NYSE,232.13,1745.7936025909098,28.78,1.29,3.15,10.18,0.0,1.0393737877795657,6.37,14.08,2.08,13.2,13.26,1.84,1.5,19.86,22.3,7520758207,-15.22,19.23,-0.9,-32.91,71.89
HCLGC,HCLGC Systems,Technology,Cybersecurity,Large Cap,NYSE,93.01,580.09209839713,56.84,1.76,5.63,3.4,0.0,1.1476401933250633,37.9,42.33,11.28,62.12,13.73,0.9,3.49,29.87,32.3,6236878813,-4.56,14.04,-0.47,-25.46,78.61
UJYLJ,UJYLJ Corp.,Real Estate,Property Management,Large Cap,NASDAQ,104.39,829.3904031713299,12.7,2.09,7.21,8.25,1.65,0.5097816405794764,15.04,12.9,7.33,19.49,22.93,1.09,1.69,6.89,6.07,7945113547,23.33,8.01,2.66,-17.06,68.33
XJNVJ,XJNVJ Holdings,Healthcare,Hospitals,Large Cap,NASDAQ,512.77,205.99337585881,96.0,3.96,1.91,8.83,1.88,1.101315956541189,12.36,18.58,4.46,17.78,22.18,1.02,1.32,27.15,24.23,401726653,11.11,18.98,0.48,-56.2,67.21
UQL,UQL Brands,Healthcare,Medical Distribution,Large Cap,NYSE,107.61,461.05964113071,32.3,,2.14,5.51,4.22,0.9981873096729355,35.53,37.54,9.96,55.14,8.71,1.14,3.6,0.8,-0.59,4284542711,21.6,14.39,1.36,-36.66,93.16
GMCL,GMCL Systems,Technology,Software,Large Cap,NASDAQ,137.6,1014.6478915936,39.71,1.57,9.67,3.16,0.0,1.1202694753682605,24.96,25.57,10.04,41.99,18.44,0.39,3.5,23.49,25.28,7373894561,25.95,17.58,1.36,-41.84,65.74
ICFLV,ICFLV Energy,Utilities,Renewable Utilities,Large Cap,NYSE,273.97,195.61274111336002,86.34,4.0,6.12,11.09,1.64,0.612089510278143,3.42,2.25,1.59,4.4,21.17,2.77,0.98,23.34,21.59,713993288,-3.61,10.15,-0.55,-27.76,80.46
YBE,YBE Group,Financial Services,Asset Management,Large Cap,NYSE,466.1,3330.3233182063004,19.18,2.04,2.18,9.44,0.0,0.665527424918219,16.23,15.07,5.34,20.97,21.63,1.72,1.81,7.57,9.41,7145083283,11.23,7.65,1.21,-16.78,56.64
RUJQ,RUJQ Technologies,Healthcare,Health Insurance,Large Cap,NYSE,513.12,4206.13353855312,86.53,4.03,7.77,4.21,0.0,0.9587163692879241,11.84,9.7,4.33,16.63,20.72,1.47,1.8,19.22,21.47,8197173251,26.04,12.24,1.96,-35.34,89.68
TUT,TUT Solutions,Energy,Oil & Gas Refining,Mid Cap,NYSE,70.36,10.1527129976,31.16,5.0,6.9,6.75,4.89,2.24,12.06,19.42,5.14,22.26,12.24,0.5,2.48,5.53,4.55,144296660,13.04,34.34,0.32,-64.01,58.71
JOL,JOL Technologies,Technology,Hardware,Large Cap,NASDAQ,575.89,1218.71319591329,27.9,2.76,6.15,6.26,1.03,1.4391344077331383,18.14,24.3,9.61,34.44,19.98,0.9,3.38,10.08,10.1,2116225661,15.95,25.41,0.55,-45.14,54.57
DOCRH,DOCRH Technologies,Financial Services,Insurance,Large Cap,NYSE,134.29,566.65429627443,33.99,,2.73,8.49,2.74,1.2037440481164483,6.33,12.87,3.68,12.5,24.49,1.69,0.83,-2.87,-0.18,4219631367,-14.0,18.28,-0.88,-48.6,76.74
SUDEN,SUDEN Pharmaceuticals,Financial Services,Banks,Large Cap,NYSE,98.5,407.154651951,76.88,5.0,6.75,2.51,0.0,1.4242220841441922,5.57,12.95,2.03,6.48,8.62,2.37,1.86,13.13,14.53,4133549766,5.63,16.14,0.22,-26.15,70.3
KQE,KQE Inc.,Industrial,Machinery,Large Cap,NYSE,418.54,310.89294089556,76.91,5.0,5.72,10.4,0.0,0.8399213627977403,14.84,16.48,5.6,33.63,10.12,1.5,1.61,14.67,14.52,742803414,22.97,11.78,1.78,-21.06,69.63
YDBPP,YDBPP Holdings,Technology,Internet,Large Cap,NYSE,33.98,398.96633554237997,38.97,1.15,2.78,5.93,0.93,2.1789631180518474,15.51,13.28,8.88,31.01,5.94,0.16,1.7,32.78,33.79,11741210581,19.86,25.6,0.7,-61.32,83.96
UGI,UGI Pharmaceuticals,Consumer Defensive,Tobacco,Large Cap,NASDAQ,146.31,1110.9869615100301,32.6,5.0,4.1,5.48,2.2,0.7414315942486566,28.38,30.43,14.93,65.82,12.58,0.88,2.0,2.53,2.83,7593376813,12.31,11.03,0.93,-28.62,71.34
MJW,MJW Group,Financial Services,Exchanges,Large Cap,NYSE,509.77,5689.19816768924,28.98,2.42,4.33,6.67,0.65,1.4920454440686537,17.97,23.99,9.05,35.76,23.4,2.69,0.87,12.42,11.96,11160323612,-6.1,28.23,-0.29,-43.78,60.18
YYJZN,YYJZN Holdings,Financial Services,Insurance,Large Cap,NYSE,215.51,1025.4307124738,30.53,3.32,6.13,6.58,0.0,1.0743220026165468,16.65,21.14,9.99,29.07,22.92,1.75,1.54,9.99,9.19,4758158380,21.63,20.57,0.95,-60.83,75.92
QHZF,QHZF Brands,Technology,Hardware,Large Cap,NYSE,691.92,411.79888787183995,34.59,1.48,7.41,9.74,0.98,1.3106700966248372,42.62,45.46,13.49,98.46,14.65,0.33,2.93,24.96,23.42,595153902,20.02,16.39,1.1,-25.58,77.75
UCXMB,UCXMB Pharmaceuticals,Consumer Defensive,Consumer Packaged Goods,Large Cap,NYSE,160.0,394.16332256,38.55,1.89,3.5,8.8,2.77,0.7401136858517022,15.99,15.93,7.68,26.77,26.11,1.32,1.95,19.47,20.4,2463520766,3.82,13.88,0.13,-26.25,57.13
EMMU,EMMU Holdings,Technology,Hardware,Large Cap,NYSE,505.19,4908.26080801189,29.16,,6.36,3.26,2.56,1.8402365686368787,10.93,17.24,5.29,14.52,6.6,0.37,1.56,-1.61,-3.93,9715672931,13.01,30.56,0.36,-62.95,60.32
KLMZ,KLMZ Technologies,Technology,Software,Large Cap,NYSE,899.39,12031.75632530543,45.44,3.08,7.29,2.77,0.0,1.3780144760100344,52.47,56.01,18.64,127.97,14.75,1.38,2.52,13.4,14.73,13377685237,3.18,24.3,0.05,-46.2,71.93
SFUH,SFUH Solutions,Consumer Defensive,Consumer Packaged Goods,Large Cap,NYSE,292.69,1064.8954787424,61.52,3.44,2.98,11.39,4.43,0.9840826687795766,24.09,25.11,9.38,29.06,9.41,0.59,0.97,18.65,17.89,3638304960,7.55,17.22,0.32,-33.58,78.23
WOS,WOS Energy,Financial Services,Financial Data,Large Cap,NYSE,228.37,1685.64139635023,98.14,4.7,7.85,1.45,0.0,1.2918695442605603,24.83,32.27,10.84,53.59,8.88,2.38,1.93,21.9,20.87,7381185779,19.61,21.25,0.83,-60.46,61.21
AVY,AVY Technologies,Technology,Consumer Electronics,Large Cap,NYSE,77.14,517.13771620756,,,2.06,9.74,0.8,1.2225206497830103,34.6,32.23,7.96,78.51,9.5,0.88,1.86,10.24,11.7,6703885354,8.21,20.81,0.3,-47.18,72.26
VSQF,VSQF Brands,Technology,Consumer Electronics,Large Cap,NYSE,507.15,4480.196020120799,43.46,2.76,7.04,5.45,0.0,0.9922379798054894,46.3,43.86,25.69,63.18,6.98,1.19,1.53,14.27,15.74,8834064912,-11.88,15.09,-0.92,-29.89,84.12
CFMH,CFMH Systems,Utilities,Renewable Utilities,Large Cap,NASDAQ,31.83,125.12342038959,28.0,,6.15,6.16,3.51,0.8567404946848263,13.61,15.73,7.02,26.31,13.6,1.64,1.46,-4.75,-3.16,3930990273,9.53,10.69,0.7,-21.49,71.91
XVZJ,XVZJ Brands,Healthcare,Pharmaceuticals,Large Cap,NASDAQ,521.93,983.4371461722599,36.14,,4.74,5.45,4.46,1.2177386668137524,25.72,31.58,13.22,36.27,15.58,0.18,3.65,-4.39,-5.17,1884231882,-1.86,20.68,-0.19,-31.35,65.41
SCZG,SCZG Inc.,Healthcare,Life Sciences Tools,Large Cap,NYSE,195.23,1307.0025111087,25.89,1.39,8.71,9.51,0.0,0.8761096133557537,13.51,18.05,7.83,25.1,23.65,0.49,1.85,21.11,18.66,6694680690,9.51,14.83,0.51,-44.25,92.45
QJS,QJS Inc.,Healthcare,Managed Healthcare,Large Cap,NYSE,238.89,892.78414920399,61.48,2.08,10.16,5.13,0.0,1.0071603988621982,25.79,31.15,7.21,62.8,18.18,1.01,2.93,27.6,29.57,3737218591,14.19,18.44,0.66,-39.74,70.63
KVASN,KVASN Group,Communication Services,Media,Large Cap,NYSE,250.64,2466.00430006944,63.95,3.01,3.62,4.32,0.97,1.617997405676173,17.28,15.13,5.36,18.28,10.38,0.39,1.05,22.41,21.26,9838829796,-14.75,22.96,-0.73,-39.88,75.83
JMKN,JMKN Pharmaceuticals,Healthcare,Life Sciences Tools,Large Cap,NASDAQ,477.0,3413.37828564,79.82,2.85,7.55,5.98,0.0,0.8731182375012551,15.86,15.14,8.83,18.83,16.37,0.69,1.55,25.42,28.03,7155929320,11.72,16.69,0.58,-27.1,63.65
OLK,OLK Corp.,Consumer Cyclical,Hotels,Large Cap,NYSE,316.44,1550.1616913941198,23.09,4.16,6.72,3.71,3.19,1.4179970506712845,7.04,5.62,3.67,7.32,6.07,1.47,1.72,8.37,5.55,4898753923,8.44,21.41,0.3,-61.32,63.69
TWQN,TWQN Holdings,Communication Services,Telecom,Large Cap,NASDAQ,125.26,1264.55921991946,85.75,3.73,8.22,5.55,0.0,1.205638448360736,18.67,22.09,3.85,45.27,26.55,0.42,0.91,24.07,23.0,10095475171,7.57,19.79,0.28,-52.73,82.58
XTN,XTN Systems,Financial Services,Financial Data,Mid Cap,NYSE,37.24,36.447605418,98.89,5.0,5.77,4.96,1.37,1.7,8.53,9.38,3.35,9.85,22.9,2.05,0.83,19.09,17.21,978721950,3.51,20.46,0.07,-45.31,54.16
DVRPZ,DVRPZ Inc.,Technology,Cloud Computing,Large Cap,NYSE,746.7,10794.1581574023,90.35,2.95,7.01,8.39,0.0,1.7090104557206267,18.89,18.52,5.38,41.99,8.0,0.84,2.84,32.57,30.65,14455816469,14.45,20.64,0.6,-38.26,92.57
IBXR,IBXR Group,Utilities,Renewable Utilities,Large Cap,NYSE,107.52,330.6495483648,24.2,5.0,4.29,9.44,4.55,0.7521287705923989,8.73,12.68,3.18,13.21,13.3,2.28,1.18,3.35,1.12,3075237615,21.98,10.18,1.96,-22.53,78.3
TPRQO,TPRQO Corp.,Financial Services,Financial Data,Large Cap,NYSE,417.43,1585.30098843181,28.27,3.92,2.85,7.77,4.84,1.0213395457842023,14.15,18.4,7.93,27.14,11.35,1.91,2.39,6.2,7.22,3797764867,3.29,12.65,0.1,-33.03,63.08
DKU,DKU Group,Technology,Consumer Electronics,Large Cap,NYSE,724.59,7701.698021009401,13.1,2.02,6.58,8.49,0.86,2.0895550016302233,37.42,45.0,9.68,91.39,22.57,0.36,1.7,5.39,6.47,10629042660,23.06,26.56,0.79,-66.26,62.26
VQV,VQV Energy,Financial Services,Investment Banking,Large Cap,NASDAQ,55.06,361.19313077868,76.51,4.02,8.44,2.37,0.0,1.4144636429488278,26.18,33.68,8.1,58.31,7.57,1.15,1.2,20.45,19.02,6559991478,-5.08,20.18,-0.35,-50.51,59.38
FGVCB,FGVCB Solutions,Technology,IT Services,Large Cap,NYSE,448.46,3438.04341106252,34.36,5.0,7.98,7.47,2.54,1.449668752356405,49.91,57.71,14.39,93.15,8.97,1.05,3.56,-0.23,2.12,7666332362,16.69,16.06,0.91,-40.31,75.35
DDI,DDI Brands,Technology,Cybersecurity,Large Cap,NYSE,88.01,1441.25903305839,25.04,0.53,8.17,8.27,1.47,1.677021671162683,54.95,59.72,13.21,124.56,17.21,0.45,2.04,47.64,47.5,16376082639,21.32,32.29,0.6,-89.71,86.34
LGJU,LGJU Inc.,Energy,Oil & Gas E&P,Large Cap,NYSE,130.43,239.24569837954002,38.47,5.0,6.85,5.81,2.72,2.2722180482405783,7.89,12.89,2.56,17.15,7.11,0.8,1.85,1.55,1.47,1834284278,-3.3,37.64,-0.14,-66.15,41.21
ZLI,ZLI Group,Industrial,Electrical Equipment,Large Cap,NYSE,37.12,139.9065734464,37.18,5.0,7.92,2.63,1.73,0.679921093877703,12.41,20.38,4.6,15.5,19.68,1.19,1.02,4.7,4.49,3769034845,9.68,7.53,1.02,-16.3,59.72
TNGL,TNGL Holdings,Consumer Cyclical,Automotive,Large Cap,NASDAQ,511.34,3462.7964803620794,24.12,1.35,5.73,9.36,0.0,1.7432817864686059,17.75,20.65,5.15,35.58,19.86,0.21,2.13,19.13,17.82,6772003912,15.04,20.41,0.64,-47.04,37.85
IXOE,IXOE Holdings,Consumer Defensive,Discount Stores,Large Cap,NYSE,482.89,1353.20460849918,93.35,4.98,7.71,8.68,3.63,0.9791686892983882,14.01,12.69,6.96,21.64,26.25,1.36,1.89,21.29,18.74,2802304062,-6.22,18.28,-0.45,-33.05,53.72
IFK,IFK Corp.,Industrial,Engineering,Large Cap,NYSE,51.93,372.65272782363,24.58,,2.32,4.61,1.88,1.0570993463086382,13.1,13.01,5.06,22.03,14.69,0.98,0.95,0.03,-2.95,7176058691,16.45,17.03,0.85,-41.32,47.25
IGOFF,IGOFF Energy,Healthcare,Medical Devices,Large Cap,NYSE,159.18,1361.41562293422,38.73,1.4,5.41,2.46,0.72,1.1198894593758781,24.23,24.64,13.98,37.85,24.02,1.33,2.92,29.4,27.61,8552680129,-0.17,20.56,-0.11,-59.33,89.86
BSZW,BSZW Holdings,Technology,IT Services,Large Cap,NYSE,414.37,1356.75200179508,77.57,2.55,7.87,8.59,0.0,1.3679005363063017,33.98,41.13,18.04,62.09,21.89,0.4,3.36,31.53,30.45,3274252484,14.22,20.78,0.59,-32.68,78.23
EZM,EZM Corp.,Communication Services,Cable & Satellite,Large Cap,NASDAQ,66.8,443.113520458,39.79,3.76,6.43,8.85,0.24,1.0070749282430072,10.42,12.54,5.01,16.18,13.98,0.5,1.95,7.66,10.58,6633435935,3.95,17.06,0.11,-33.18,71.25
MZIH,MZIH Technologies,Technology,Cloud Computing,Large Cap,NYSE,506.06,8015.22008710738,24.38,,7.24,6.92,2.92,1.3772243250322882,34.53,38.62,19.34,53.35,12.08,0.3,3.13,-5.74,-6.94,15838477823,13.99,24.57,0.49,-58.25,76.04
EPUAG,EPUAG Corp.,Healthcare,Biotechnology,Large Cap,NASDAQ,287.1,655.407176688,63.2,3.95,4.5,10.69,0.0,0.8986142916102267,20.07,24.95,6.22,35.11,11.93,0.19,1.91,14.84,16.02,2282853280,0.82,10.21,-0.12,-21.09,59.29
USWZ,USWZ Holdings,Consumer Cyclical,Apparel,Large Cap,NASDAQ,262.78,1857.1584844804597,49.4,,6.42,8.77,3.44,1.3935415207456618,4.46,8.95,2.01,11.15,6.29,1.38,2.3,-7.13,-6.76,7067350957,6.06,17.67,0.23,-51.07,46.95
LGA,LGA Technologies,Technology,Semiconductors,Large Cap,NYSE,230.98,1226.4142649916198,74.12,3.5,7.23,2.24,0.0,1.6428962776262945,21.96,25.45,7.69,37.81,13.33,0.45,3.55,19.68,21.15,5309612369,12.41,27.74,0.38,-47.22,59.1
PDOG,PDOG Inc.,Consumer Cyclical,Luxury Goods,Large Cap,NYSE,123.12,394.86875472504005,34.5,4.49,5.18,1.89,0.0,1.581841209785538,14.96,20.65,3.63,19.34,8.2,1.12,2.15,8.3,7.68,3207186117,30.3,17.83,1.59,-52.31,50.46
CNS,CNS Inc.,Materials,Gold,Large Cap,NYSE,26.29,135.15993553875998,32.88,2.2,7.25,6.45,0.0,0.740258117644467,4.45,5.95,0.91,11.08,16.85,1.12,2.08,15.61,14.93,5141115844,0.54,9.74,-0.15,-27.43,35.78
MJL,MJL Technologies,Utilities,Electric Utilities,Large Cap,NASDAQ,255.18,1031.6080751037,20.67,2.69,3.74,7.84,1.09,0.5649147630399513,13.97,18.43,5.32,23.72,17.0,1.32,1.43,6.06,7.67,4042668215,-11.9,10.11,-1.37,-24.78,64.37
YLGFI,YLGFI Solutions,Technology,Enterprise Software,Large Cap,NYSE,54.04,709.6277469106,47.04,2.06,3.55,8.0,0.0,1.5863005221542659,38.5,44.77,20.03,91.07,18.35,0.39,2.33,19.97,22.79,13131527515,5.41,25.39,0.13,-64.37,65.85
MFC,MFC Inc.,Consumer Defensive,Discount Stores,Large Cap,NASDAQ,230.96,1826.69120467088,29.74,,7.45,1.74,4.46,0.9336691049068507,20.3,19.53,9.83,31.89,9.03,1.37,1.11,-8.12,-6.81,7909123678,3.22,13.38,0.09,-28.88,70.08
CYRYK,CYRYK Corp.,Healthcare,Hospitals,Large Cap,NASDAQ,502.1,5514.4234885655,32.92,2.33,1.35,4.15,0.0,1.2176881063492284,34.66,31.99,18.7,83.47,9.29,0.5,3.77,15.95,14.1,10982719555,13.39,22.21,0.51,-62.52,79.56
JMZUM,JMZUM Pharmaceuticals,Consumer Defensive,Agricultural Products,Large Cap,NASDAQ,486.38,3844.6262181719,28.09,1.07,1.8,4.56,4.28,0.489214515379161,30.7,38.39,12.41,36.62,9.6,1.28,1.09,26.68,26.24,7904573005,14.02,5.14,2.34,-8.59,52.0
XPUOV,XPUOV Group,Technology,Internet,Large Cap,NASDAQ,552.95,9580.78680303265,40.99,,6.06,3.62,1.18,1.0116276887805453,39.05,45.48,16.55,79.53,21.64,0.21,1.67,-15.11,-12.97,17326678367,4.64,14.47,0.18,-31.97,64.46
TDFEK,TDFEK Solutions,Industrial,Waste Management,Large Cap,NYSE,226.31,1430.59395240062,22.15,1.36,6.01,6.05,0.0,0.5617081253177939,21.18,21.22,9.46,32.49,18.19,0.67,0.94,19.15,16.27,6321390802,-9.41,9.58,-1.19,-16.01,44.55
ORKF,ORKF Solutions,Industrial,Building Products,Large Cap,NASDAQ,168.4,245.75962568,62.47,2.87,9.05,10.88,0.0,0.8330214799599496,11.82,14.87,3.16,17.9,11.46,0.22,1.81,20.43,21.79,1459380200,16.54,15.75,0.92,-43.65,49.08
JUGLU,JUGLU Corp.,Technology,Semiconductors,Large Cap,NYSE,364.84,1600.01620261672,50.76,4.01,3.96,7.34,0.0,1.5676759053456446,45.14,45.57,14.57,73.18,9.67,0.96,3.86,11.75,12.67,4385528458,16.98,25.15,0.6,-52.26,75.38
XLX,XLX Corp.,Technology,Cybersecurity,Large Cap,NYSE,485.22,5640.93281723448,28.23,5.0,6.62,7.36,4.54,1.6272281174582848,6.98,10.6,3.02,10.33,8.71,0.68,1.01,2.72,1.96,11625515884,18.03,19.26,0.83,-57.02,89.0
XEBDE,XEBDE Pharmaceuticals,Healthcare,Medical Devices,Large Cap,NYSE,100.06,1025.36306072708,37.52,5.0,4.35,4.78,3.33,1.295578102781915,33.47,40.18,11.87,35.99,7.47,1.45,3.98,1.44,2.53,10247482118,18.02,21.4,0.75,-58.44,77.85
EKGWW,EKGWW Technologies,Communication Services,Entertainment,Large Cap,NASDAQ,382.79,89.91122262702001,16.09,1.12,2.52,8.09,1.9,0.96,11.7,14.8,3.56,17.69,18.03,1.43,1.67,12.35,14.33,234883938,13.21,15.71,0.71,-29.99,67.83
DSOL,DSOL Group,Financial Services,Payment Processing,Large Cap,NASDAQ,140.39,707.3104299437999,94.6,4.44,4.92,11.25,0.0,1.3991975673376493,15.19,22.6,7.64,37.5,9.82,1.85,1.59,19.7,21.32,5038182420,11.12,17.89,0.51,-49.13,75.73
UTWKY,UTWKY Group,Financial Services,Banks,Large Cap,NASDAQ,358.05,2457.21633775695,41.55,3.0,2.89,9.39,0.0,1.3083402626062477,31.72,36.81,13.08,64.71,26.35,1.15,1.97,12.95,13.84,6862774299,4.91,23.29,0.12,-59.5,72.7
SZGC,SZGC Solutions,Technology,Internet,Large Cap,NASDAQ,643.21,5781.06258711984,52.3,2.93,5.01,1.6,1.47,0.963196892917928,15.66,22.36,5.61,30.54,26.97,1.28,3.54,20.36,17.86,8987830704,21.77,13.88,1.42,-22.9,85.05
SAL,SAL Inc.,Technology,Hardware,Large Cap,NYSE,592.79,353.35796057814997,32.23,,4.47,8.36,1.63,2.166634835619018,12.74,18.06,6.58,19.93,5.53,0.37,1.17,-4.83,-7.36,596092985,-1.03,28.2,-0.11,-76.73,74.06
JZKZ,JZKZ Group,Industrial,Business Services,Large Cap,NYSE,285.5,538.905180039,30.94,4.12,3.89,7.52,3.73,0.7649942710617295,11.06,14.18,4.36,20.06,24.79,0.93,1.3,6.68,7.51,1887583818,-0.42,9.23,-0.26,-26.75,63.03
QCVAT,QCVAT Inc.,Communication Services,Wireless Communication,Large Cap,NYSE,90.16,759.75615028712,80.67,4.95,2.44,5.45,0.0,1.1196753976953184,10.53,10.33,3.54,12.64,11.8,0.2,1.21,16.49,16.31,8426754107,3.29,14.77,0.09,-31.52,62.67
VYBXU,VYBXU Pharmaceuticals,Industrial,Construction,Large Cap,NYSE,249.57,166.48100081261998,,,2.77,10.77,1.05,0.956995201322042,15.18,17.4,5.25,24.85,7.32,1.44,1.07,17.13,14.31,667071366,-8.52,14.46,-0.73,-35.6,70.14
JJQA,JJQA Holdings,Consumer Defensive,Food & Beverage,Large Cap,NASDAQ,224.68,622.51249498664,36.8,2.77,7.68,5.59,3.26,0.4784826761331103,8.41,11.43,3.85,20.35,12.9,0.9,2.29,13.28,13.3,2770662698,6.5,8.68,0.52,-18.71,65.03
XFWW,XFWW Systems,Healthcare,Pharmaceuticals,Large Cap,NYSE,109.27,1381.95146872846,34.77,5.0,2.09,4.51,0.0,1.0099972553540961,-35.99,-21.59,-16.08,-59.87,15.2,1.03,1.62,3.5,4.43,12647126098,13.23,14.03,0.8,-26.47,61.5
WKY,WKY Brands,Industrial,Electrical Equipment,Large Cap,NASDAQ,486.32,1791.75250656072,71.37,3.68,4.44,11.06,0.0,0.9267376825611066,26.21,33.92,9.72,54.13,23.46,1.02,0.96,18.86,19.39,3684307671,-12.96,14.71,-1.02,-28.48,68.28
